signal_1;signal_2
1448382440979;38.9
1448382441032;39.2
1448382441102;38.5
1448382441172;38.5
1448382441249;39.0
1448382441322;39.3
1448382441392;38.9
1448382441463;38.9
1448382441532;38.3
1448382441602;38.7
1448382441682;38.3
1448382441763;39.3
1448382441832;38.5
1448382441862;38.4
1448382441932;38.9
1448382442013;38.0
1448382442082;38.8
1448382442152;38.3
1448382442222;37.9
1448382442292;39.1
1448382442371;38.3
1448382442452;38.8
1448382442522;38.4
1448382442592;38.1
1448382442662;38.1
1448382442732;38.2
1448382442802;37.8
1448382442872;38.2
1448382442943;38.3
1448382443012;38.5
1448382443093;38.4
1448382443172;38.1
1448382443243;38.7
1448382443313;37.8
1448382443382;37.9
1448382443452;38.6
1448382443522;37.7
1448382443612;37.7
1448382443693;38.0
1448382443763;37.4
1448382443832;38.0
1448382443871;37.9
1448382443895;37.6
1448382443972;37.7
1448382444062;37.3
1448382444102;38.0
1448382444130;38.2
1448382444172;37.8
1448382444242;37.6
1448382444322;37.7
1448382444402;37.2
1448382444472;37.3
1448382444542;38.2
1448382444632;37.7
1448382444712;37.3
1448382444791;37.3
1448382444862;37.6
1448382444902;38.0
1448382444982;37.2
1448382445072;38.3
1448382445122;37.6
1448382445202;37.4
1448382445292;37.2
1448382445362;36.9
1448382445433;37.3
1448382445502;37.9
1448382445582;37.0
1448382445652;37.1
1448382445722;37.0
1448382445792;37.1
1448382445862;37.9
1448382445942;37.9
1448382446013;36.9
1448382446083;37.0
1448382446152;37.2
1448382446222;37.1
1448382446303;36.8
1448382446382;36.7
1448382446452;37.0
1448382446532;37.7
1448382446602;36.6
1448382446672;36.7
1448382446743;36.5
1448382446812;37.0
1448382446901;36.9
1448382446982;36.6
1448382447052;36.4
1448382447121;36.6
1448382447193;37.4
1448382447261;36.5
1448382447332;37.2
1448382447402;37.4
1448382447472;36.5
1448382447542;36.4
1448382447612;37.3
1448382447682;36.7
1448382447752;37.1
1448382447822;36.6
1448382447892;36.5
1448382447962;36.3
1448382448002;36.7
1448382448072;37.3
1448382448142;36.2
1448382448212;36.4
1448382448282;36.1
1448382448353;36.1
1448382448432;35.9
1448382448502;36.1
1448382448572;36.7
1448382448652;36.2
1448382448732;36.5
1448382448802;36.4
1448382448878;36.7
1448382448952;36.3
1448382449032;36.3
1448382449112;36.0
1448382449182;36.5
1448382449252;36.4
1448382449322;36.4
1448382449403;36.0
1448382449482;35.9
1448382449552;35.9
1448382449622;35.9
1448382449692;36.3
1448382449762;36.3
1448382449833;35.9
1448382449902;35.8
1448382449982;36.0
1448382450052;35.9
1448382450082;36.7
1448382450133;36.5
1448382450202;35.8
1448382450272;35.4
1448382450342;36.0
1448382450422;36.3
1448382450502;35.5
1448382450572;35.5
1448382450652;35.9
1448382450732;36.1
1448382450802;35.6
1448382450873;35.7
1448382450942;35.7
1448382451012;35.6
1448382451082;35.5
1448382451113;36.0
1448382451182;36.4
1448382451272;35.2
1448382451352;35.5
1448382451433;35.2
1448382451513;35.2
1448382451582;35.4
1448382451652;35.4
1448382451722;35.5
1448382451793;35.3
1448382451862;35.2
1448382451932;35.5
1448382452002;35.9
1448382452082;35.3
1448382452152;35.2
1448382452222;35.5
1448382452293;35.7
1448382452362;35.4
1448382452433;35.3
1448382452502;35.2
1448382452572;35.5
1448382452641;35.8
1448382452712;35.0
1448382452782;35.7
1448382452852;35.2
1448382452922;35.2
1448382452991;35.3
1448382453061;35.5
1448382453132;35.3
1448382453172;35.1
1448382453243;35.0
1448382453323;35.3
1448382453392;35.6
1448382453462;35.0
1448382453542;35.1
1448382453622;35.2
1448382453692;35.1
1448382453762;35.8
1448382453833;35.0
1448382453902;35.2
1448382453972;35.8
1448382454042;34.8
1448382454112;35.2
1448382454182;34.7
1448382454222;34.7
1448382454302;34.8
1448382454382;34.7
1448382454452;34.6
1448382454522;35.3
1448382454592;34.8
1448382454662;35.0
1448382454743;34.6
1448382454813;34.7
1448382454885;35.1
1448382454973;34.7
1448382455042;35.0
1448382455111;34.6
1448382455182;34.6
1448382455252;34.7
1448382455332;34.5
1448382455403;34.4
1448382455472;34.5
1448382455542;35.0
1448382455613;35.0
1448382455691;34.5
1448382455773;34.2
1448382455862;34.3
1448382455952;34.8
1448382456022;34.9
1448382456092;34.8
1448382456162;34.8
1448382456233;34.4
1448382456272;34.5
1448382456352;34.9
1448382456433;35.0
1448382456502;34.9
1448382456582;35.1
1448382456662;34.4
1448382456732;34.4
1448382456802;34.7
1448382456872;34.7
1448382456952;34.3
1448382457042;34.8
1448382457112;34.7
1448382457162;34.2
1448382457232;34.2
1448382457312;34.5
1448382457392;34.2
1448382457462;35.0
1448382457532;34.8
1448382457602;34.3
1448382457672;34.9
1448382457742;34.1
1448382457812;34.3
1448382457898;33.9
1448382457993;34.3
1448382458073;34.2
1448382458152;34.7
1448382458223;34.3
1448382458302;34.1
1448382458332;34.1
1448382458403;34.0
1448382458482;34.5
1448382458553;34.8
1448382458633;34.6
1448382458703;34.0
1448382458772;33.8
1448382458852;34.3
1448382458933;34.4
1448382459003;33.8
1448382459072;34.6
1448382459142;34.0
1448382459212;33.6
1448382459282;33.9
1448382459352;34.1
1448382459422;33.8
1448382459492;34.6
1448382459573;33.8
1448382459642;34.3
1448382459722;33.8
1448382459803;33.6
1448382459872;34.5
1448382459952;34.2
1448382460023;33.4
1448382460093;34.0
1448382460163;34.2
1448382460232;33.4
1448382460312;33.6
1448382460382;33.6
1448382460463;33.7
1448382460542;34.5
1448382460613;33.5
1448382460682;33.8
1448382460752;33.6
1448382460822;33.6
1448382460892;34.0
1448382460961;33.4
1448382461032;33.6
1448382461112;33.9
1448382461192;33.5
1448382461262;33.6
1448382461332;33.2
1448382461403;34.2
1448382461472;33.7
1448382461552;33.3
1448382461622;33.8
1448382461662;33.5
1448382461732;33.9
1448382461812;33.8
1448382461853;33.8
1448382461922;33.4
1448382462002;33.7
1448382462082;34.0
1448382462172;33.6
1448382462243;33.7
1448382462312;33.2
1448382462392;33.3
1448382462422;33.6
1448382462503;33.6
1448382462592;34.0
1448382462662;33.5
1448382462743;34.0
1448382462812;34.0
1448382462882;33.3
1448382462953;33.3
1448382463022;33.3
1448382463102;33.5
1448382463172;33.5
1448382463212;32.9
1448382463240;32.9
1448382463282;33.6
1448382463353;33.1
1448382463433;33.7
1448382463473;33.6
1448382463542;33.1
1448382463613;33.2
1448382463683;33.2
1448382463763;33.7
1448382463832;33.3
1448382463912;33.1
1448382464012;33.2
1448382464092;33.3
1448382464162;32.9
1448382464243;33.8
1448382464332;33.1
1448382464403;32.8
1448382464472;33.5
1448382464512;33.2
1448382464583;32.8
1448382464663;32.7
1448382464732;33.5
1448382464802;33.8
1448382464873;32.8
1448382464942;33.1
1448382465012;33.6
1448382465082;32.8
1448382465152;33.1
1448382465222;32.9
1448382465272;32.7
1448382465342;32.9
1448382465422;33.6
1448382465492;33.6
1448382465522;32.9
1448382465593;32.8
1448382465672;32.8
1448382465742;32.7
1448382465822;32.6
1448382465892;32.6
1448382465961;33.4
1448382466032;32.8
1448382466112;32.9
1448382466182;32.6
1448382466221;32.9
1448382466250;32.6
1448382466293;32.9
1448382466363;32.7
1448382466432;33.3
1448382466502;33.1
1448382466572;33.2
1448382466643;32.6
1448382466713;33.3
1448382466783;33.2
1448382466853;32.4
1448382466932;33.5
1448382467002;33.4
1448382467072;32.5
1448382467141;32.7
1448382467213;33.0
1448382467292;33.4
1448382467362;32.6
1448382467432;32.6
1448382467512;32.6
1448382467592;32.4
1448382467662;32.6
1448382467742;32.3
1448382467823;32.8
1448382467892;33.0
1448382467973;32.6
1448382468052;32.6
1448382468122;32.6
1448382468192;32.5
1448382468262;32.4
1448382468332;32.4
1448382468402;32.6
1448382468472;32.7
1448382468542;32.7
1448382468613;32.2
1448382468682;32.4
1448382468753;32.2
1448382468832;32.8
1448382468903;32.8
1448382468971;32.4
1448382469042;32.6
1448382469112;32.4
1448382469182;32.5
1448382469252;32.1
1448382469322;32.2
1448382469392;32.1
1448382469473;32.6
1448382469552;32.3
1448382469633;32.1
1448382469702;31.9
1448382469772;32.5
1448382469851;32.6
1448382469923;32.2
1448382469992;32.8
1448382470062;32.2
1448382470132;32.5
1448382470202;32.6
1448382470272;32.4
1448382470342;32.7
1448382470412;32.1
1448382470481;31.9
1448382470552;31.8
1448382470622;32.3
1448382470693;31.9
1448382470782;31.7
1448382470862;32.6
1448382470941;32.7
1448382471012;31.9
1448382471093;31.8
1448382471172;32.3
1448382471252;32.7
1448382471322;31.8
1448382471392;31.9
1448382471462;31.8
1448382471532;32.4
1448382471612;32.8
1448382471692;31.8
1448382471772;31.6
1448382471802;31.8
1448382471873;32.7
1448382471952;32.3
1448382472023;31.9
1448382472102;32.5
1448382472192;32.3
1448382472282;31.7
1448382472352;32.0
1448382472432;32.4
1448382472513;32.6
1448382472582;31.7
1448382472653;31.7
1448382472692;31.8
1448382472717;32.0
1448382472782;31.7
1448382472862;31.8
1448382472932;32.1
1448382473003;32.6
1448382473072;32.5
1448382473142;32.3
1448382473212;31.5
1448382473292;31.8
1448382473363;31.8
1448382473432;32.0
1448382473513;32.4
1448382473592;31.7
1448382473682;31.9
1448382473762;31.5
1448382473842;32.2
1448382473922;31.9
1448382473992;31.5
1448382474062;31.6
1448382474132;31.6
1448382474202;31.8
1448382474282;31.8
1448382474362;31.6
1448382474433;31.6
1448382474512;31.5
1448382474583;31.3
1448382474651;31.6
1448382474732;31.6
1448382474811;32.1
1448382474892;32.4
1448382474962;32.4
1448382475032;31.4
1448382475102;31.6
1448382475182;31.7
1448382475262;31.6
1448382475332;31.6
1448382475402;31.4
1448382475471;31.3
1448382475553;31.4
1448382475632;31.5
1448382475702;31.5
1448382475772;31.3
1448382475812;31.2
1448382475882;31.5
1448382475961;31.2
1448382476041;31.6
1448382476122;32.2
1448382476192;31.3
1448382476262;31.2
1448382476333;31.3
1448382476402;31.4
1448382476472;31.2
1448382476542;31.3
1448382476613;31.7
1448382476682;31.6
1448382476752;31.3
1448382476823;31.3
1448382476852;31.9
1448382476922;31.2
1448382477002;30.9
1448382477072;31.1
1448382477142;31.1
1448382477222;31.7
1448382477301;31.7
1448382477372;30.9
1448382477452;31.5
1448382477522;31.2
1448382477592;31.4
1448382477661;31.3
1448382477732;31.0
1448382477802;31.1
1448382477872;31.0
1448382477944;31.2
1448382478013;31.1
1448382478082;31.0
1448382478153;31.2
1448382478222;31.1
1448382478292;30.8
1448382478372;31.2
1448382478452;31.3
1448382478521;31.2
1448382478592;31.6
1448382478672;31.2
1448382478742;31.8
1448382478812;30.9
1448382478892;31.1
1448382478962;31.1
1448382479032;31.5
1448382479103;31.5
1448382479172;31.0
1448382479253;30.9
1448382479333;31.2
1448382479403;30.8
1448382479492;31.2
1448382479572;31.0
1448382479642;30.9
1448382479722;30.7
1448382479803;31.1
1448382479872;30.7
1448382479897;30.7
1448382479963;30.9
1448382480042;31.3
1448382480112;31.4
1448382480182;31.6
1448382480252;30.6
1448382480331;30.6
1448382480402;30.6
1448382480472;31.6
1448382480552;31.2
1448382480622;30.7
1448382480692;30.8
1448382480773;30.8
1448382480843;30.6
1448382480912;31.3
1448382480952;30.6
1448382481022;30.6
1448382481102;31.5
1448382481172;30.4
1448382481242;31.1
1448382481312;30.7
1448382481382;30.7
1448382481462;30.6
1448382481542;31.5
1448382481622;30.9
1448382481702;30.5
1448382481782;30.8
1448382481852;30.6
1448382481922;30.5
1448382481964;30.5
1448382482032;30.7
1448382482102;30.4
1448382482172;30.6
1448382482242;31.0
1448382482313;30.4
1448382482382;30.7
1448382482452;30.8
1448382482532;30.3
1448382482612;30.5
1448382482682;30.5
1448382482752;30.8
1448382482822;30.6
1448382482862;30.9
1448382482890;31.2
1448382482932;30.6
1448382483002;31.2
1448382483072;30.8
1448382483112;30.3
1448382483185;31.1
1448382483273;30.3
1448382483342;30.6
1448382483412;31.0
1448382483482;30.3
1448382483552;30.4
1448382483622;30.3
1448382483702;30.1
1448382483782;31.0
1448382483852;30.1
1448382483922;30.1
1448382484012;30.6
1448382484092;31.1
1448382484163;30.8
1448382484232;30.3
1448382484302;30.5
1448382484382;30.4
1448382484453;30.3
1448382484522;30.6
1448382484592;30.2
1448382484662;30.6
1448382484733;30.0
1448382484802;30.6
1448382484883;31.1
1448382484955;30.2
1448382485022;30.2
1448382485062;30.2
1448382485132;30.3
1448382485202;30.5
1448382485273;30.0
1448382485343;30.0
1448382485422;30.5
1448382485502;30.0
1448382485582;30.9
1448382485663;30.0
1448382485732;30.2
1448382485802;30.4
1448382485872;30.6
1448382485952;30.9
1448382486022;30.9
1448382486092;30.1
1448382486172;30.2
1448382486252;30.1
1448382486332;30.6
1448382486402;30.1
1448382486472;29.9
1448382486542;30.0
1448382486612;30.0
1448382486693;30.2
1448382486763;30.0
1448382486833;30.6
1448382486902;30.2
1448382486971;29.9
1448382487042;30.1
1448382487113;30.0
1448382487203;30.0
1448382487282;29.7
1448382487362;30.5
1448382487432;30.2
1448382487501;29.8
1448382487581;30.0
1448382487652;30.3
1448382487732;30.0
1448382487802;30.4
1448382487872;29.8
1448382487952;29.9
1448382488022;29.8
1448382488092;30.8
1448382488132;30.1
1448382488202;29.9
1448382488282;30.4
1448382488352;29.9
1448382488422;30.6
1448382488503;30.2
1448382488572;29.8
1448382488642;30.2
1448382488713;30.0
1448382488783;30.4
1448382488852;29.7
1448382488922;29.9
1448382488993;30.1
1448382489062;29.6
1448382489142;29.9
1448382489222;30.0
1448382489293;30.0
1448382489373;30.2
1448382489442;30.0
1448382489481;30.0
1448382489508;30.0
1448382489573;30.4
1448382489652;30.1
1448382489722;29.6
1448382489793;29.8
1448382489862;29.6
1448382489932;29.7
1448382490002;30.0
1448382490083;29.6
1448382490162;29.6
1448382490232;30.0
1448382490302;29.6
1448382490372;29.8
1448382490442;29.9
1448382490522;30.2
1448382490603;29.6
1448382490683;29.9
1448382490763;30.4
1448382490832;29.5
1448382490872;29.5
1448382490899;29.9
1448382490942;29.6
1448382491018;29.7
1448382491093;29.5
1448382491162;29.5
1448382491192;29.8
1448382491262;29.4
1448382491341;29.7
1448382491412;29.5
1448382491481;29.5
1448382491552;29.5
1448382491632;29.4
1448382491702;29.6
1448382491782;29.5
1448382491862;29.3
1448382491942;30.0
1448382492022;29.7
1448382492092;30.0
1448382492162;29.8
1448382492242;29.9
1448382492332;29.9
1448382492402;29.3
1448382492492;30.0
1448382492573;30.3
1448382492642;30.1
1448382492712;29.7
1448382492782;29.8
1448382492862;29.2
1448382492942;29.3
1448382493013;30.0
1448382493082;29.9
1448382493152;29.7
1448382493233;29.9
1448382493312;29.5
1448382493392;29.4
1448382493472;29.6
1448382493542;29.3
1448382493612;29.2
1448382493683;29.4
1448382493762;29.8
1448382493842;29.2
1448382493912;29.5
1448382493982;29.6
1448382494052;30.0
1448382494123;29.5
1448382494192;30.0
1448382494232;29.2
1448382494257;29.4
1448382494322;29.9
1448382494362;29.4
1448382494386;29.1
1448382494452;29.3
1448382494542;29.3
1448382494612;30.0
1448382494682;29.5
1448382494752;29.7
1448382494822;30.4
1448382494902;30.0
1448382494982;30.2
1448382495052;30.0
1448382495123;30.9
1448382495192;30.0
1448382495262;30.4
1448382495292;30.4
1448382495362;30.0
1448382495442;30.7
1448382495522;30.2
1448382495602;30.2
1448382495672;30.4
1448382495742;30.3
1448382495812;30.3
1448382495893;30.3
1448382495963;30.9
1448382496031;30.4
1448382496112;30.3
1448382496182;30.4
1448382496252;30.5
1448382496322;30.8
1448382496392;30.6
1448382496462;31.1
1448382496542;30.7
1448382496622;31.4
1448382496693;30.9
1448382496772;30.9
1448382496842;31.6
1448382496913;31.2
1448382496982;31.9
1448382497052;31.2
1448382497132;31.3
1448382497202;31.0
1448382497272;31.3
1448382497351;31.3
1448382497432;31.9
1448382497503;31.7
1448382497572;31.3
1448382497652;31.7
1448382497722;31.6
1448382497792;31.6
1448382497872;32.3
1448382497942;31.5
1448382498022;31.7
1448382498092;31.4
1448382498132;31.6
1448382498161;31.8
1448382498202;32.3
1448382498272;32.1
1448382498342;31.9
1448382498382;32.7
1448382498452;32.4
1448382498522;32.1
1448382498592;32.6
1448382498663;31.6
1448382498732;32.0
1448382498802;32.5
1448382498872;32.0
1448382498952;32.0
1448382499022;32.0
1448382499092;32.0
1448382499161;32.5
1448382499242;32.4
1448382499323;32.0
1448382499402;32.5
1448382499482;33.0
1448382499551;32.2
1448382499632;32.7
1448382499712;33.2
1448382499802;32.9
1448382499883;32.3
1448382499962;32.3
1448382500042;32.2
1448382500112;33.4
1448382500183;33.3
1448382500252;32.9
1448382500332;32.6
1448382500412;32.5
1448382500482;32.8
1448382500552;33.5
1448382500622;32.6
1448382500692;33.6
1448382500762;32.5
1448382500833;33.4
1448382500912;32.7
1448382500982;32.8
1448382501022;33.4
1448382501051;32.6
1448382501102;32.6
1448382501172;33.1
1448382501243;33.8
1448382501312;33.7
1448382501382;33.5
1448382501452;33.8
1448382501522;33.9
1448382501562;33.4
1448382501590;33.5
1448382501662;32.8
1448382501752;32.8
1448382501822;33.8
1448382501893;33.3
1448382501962;33.6
1448382502033;33.8
1448382502113;33.9
1448382502192;33.4
1448382502262;33.3
1448382502332;33.4
1448382502402;33.2
1448382502472;33.3
1448382502552;33.4
1448382502633;33.1
1448382502702;33.3
1448382502772;33.7
1448382502862;34.0
1448382502932;33.7
1448382503001;33.5
1448382503083;34.1
1448382503152;33.6
1448382503232;33.3
1448382503312;33.5
1448382503392;33.6
1448382503472;33.5
1448382503542;34.6
1448382503632;33.5
1448382503712;34.4
1448382503782;34.0
1448382503853;34.1
1448382503922;33.9
1448382504002;34.0
1448382504072;33.8
1448382504142;34.8
1448382504212;33.8
1448382504283;34.1
1448382504353;33.9
1448382504422;34.0
1448382504493;34.0
1448382504562;33.9
1448382504642;34.5
1448382504721;34.3
1448382504792;34.7
1448382504872;34.7
1448382504942;34.0
1448382504982;34.7
1448382505011;35.0
1448382505052;34.5
1448382505122;34.5
1448382505193;34.2
1448382505262;34.5
1448382505342;34.6
1448382505422;34.7
1448382505492;34.3
1448382505562;34.5
1448382505642;34.4
1448382505712;35.2
1448382505782;34.2
1448382505852;34.8
1448382505922;34.2
1448382505992;35.2
1448382506072;34.7
1448382506151;35.0
1448382506231;35.0
1448382506313;34.3
1448382506393;34.3
1448382506473;35.0
1448382506542;35.0
1448382506642;34.5
1448382506713;35.5
1448382506781;35.0
1448382506852;35.0
1448382506922;35.5
1448382507002;34.9
1448382507073;34.8
1448382507142;34.9
1448382507212;35.5
1448382507282;35.8
1448382507363;34.8
1448382507432;34.9
1448382507512;35.0
1448382507542;35.2
1448382507571;35.2
1448382507612;35.1
1448382507682;35.7
1448382507752;35.5
1448382507822;35.7
1448382507892;35.2
1448382507962;34.9
1448382508032;35.3
1448382508072;35.8
1448382508100;35.0
1448382508142;35.2
1448382508212;35.7
1448382508302;35.2
1448382508383;35.5
1448382508452;35.4
1448382508522;35.2
1448382508592;35.6
1448382508662;36.1
1448382508733;36.0
1448382508812;35.4
1448382508882;35.3
1448382508962;36.1
1448382509032;35.2
1448382509102;35.2
1448382509172;35.4
1448382509262;35.6
1448382509352;35.3
1448382509422;36.0
1448382509502;35.6
1448382509573;36.0
1448382509612;35.7
1448382509682;36.3
